gameid,gametype,category,mechanic,designer,artist,playingtime,minplayers,maxplayers,minage,weight,urlpic,title,year,num_voters,geek_rating,avg_rating
170216,strategygames,Fantasy;; Fighting;; Miniatures;; Mythology,Action Points;; Area Majority / Influence;; Area Movement;; Card Play Conflict Resolution;; Closed Drafting;; Hand Management;; Map Reduction;; Memory;; Open Drafting;; Simultaneous Action Selection,Eric M. Lang,Henning Ludvigsen;; Thierry Masson;; Mike McVey;; Adrian Smith,90,2,4,14,2.8757,https://cf.geekdo-images.com/HkZSJfQnZ3EpS214xtuplg__original/img/Myy6IPDJDzLoPdXrPXVZcddBQoQ=/0x0/filters:format(jpeg)/pic2439223.jpg,Blood Rage,2015,43825,7.779,7.95
185343,strategygames,Economic;; Science Fiction,Dice Rolling;; Solo / Solitaire Game;; Turn Order: Claim Action;; Variable Player Powers;; Worker Placement;; Worker Placement Different Worker Types,Dávid Turczi;; Richard Amann;; Viktor Peter,Villő Farkas;; László Fejes;; Laslo Forgach;; Márton Gyula Kiss;; Péter Meszlényi,120,1,4,15,4.0209,https://cf.geekdo-images.com/31quLNzteInnevVRAABoow__original/img/3KfMPSj7jjhG0g5lQBsO-bn67D0=/0x0/filters:format(jpeg)/pic3499707.jpg,Anachrony,2017,16654,7.771,8.1
31260,strategygames,Animals;; Economic;; Farming,Automatic Resource Growth;; Closed Drafting;; Enclosure;; Hand Management;; Increase Value of Unchosen Resources;; Solo / Solitaire Game;; Turn Order: Claim Action;; Variable Player Powers;; Worker Placement,Uwe Rosenberg,Klemens Franz,150,1,5,12,3.6368,https://cf.geekdo-images.com/dDDo2Hexl80ucK1IlqTk-g__original/img/toobKoejPiHpfpHk4SYd1UAJafw=/0x0/filters:format(jpeg)/pic831744.jpg,Agricola,2007,70363,7.769,7.89
295947,abstracts;; familygames,Animals;; Environmental;; Puzzle,End Game Bonuses;; Hexagon Grid;; Open Drafting;; Pattern Building;; Solo / Solitaire Game;; Tile Placement;; Variable Set-up;; Victory Points as a Resource,Randy Flynn,Beth Sobel,45,1,4,10,1.8222,https://cf.geekdo-images.com/MjeJZfulbsM1DSV3DrGJYA__original/img/B374C04Eip7fmQBGJzgiOTp-jyQ=/0x0/filters:format(jpeg)/pic5100691.jpg,Cascadia,2021,26000,7.758,7.98
184267,strategygames,City Building;; Economic;; Exploration;; Science Fiction;; Space Exploration;; Territory Building,Closed Drafting;; Contracts;; Delayed Purchase;; End Game Bonuses;; Hand Management;; Hexagon Grid;; Income;; Movement Points;; Moving Multiple Units;; Set Collection;; Solo / Solitaire Game;; Tech Trees / Tech Tracks;; Tile Placement;; Variable Phase Order;; Worker Placement,Vital Lacerda,Ian O'Toole,150,1,4,14,4.6726,https://cf.geekdo-images.com/Nm0Iw8NoiM9V8IsifimGBw__original/img/GNjjsgxq7wYO9pSIteDJe6Sxt00=/0x0/filters:format(jpeg)/pic4357658.jpg,On Mars,2020,10982,7.755,8.22
221107,thematic;; strategygames,Environmental;; Exploration;; Medical;; Science Fiction,Cooperative Game;; Hand Management;; Legacy Game;; Pick-up and Deliver;; Point to Point Movement;; Set Collection;; Tags;; Trading;; Variable Player Powers,Rob Daviau;; Matt Leacock,Atha Kanaani;; Chris Quilliams,60,2,4,14,3.2483,https://cf.geekdo-images.com/Qtkb-UTvHa0-kxt_MK1nKw__original/img/wJiRr7lBmWSKcRS3lPpvKIPMgQQ=/0x0/filters:format(jpeg)/pic3763549.jpg,Pandemic Legacy: Season 2,2017,15797,7.74,8.05
314040,thematic;; strategygames,Spies/Secret Agents,Action Points;; Cooperative Game;; Hand Management;; Legacy Game;; Point to Point Movement;; Scenario / Mission / Campaign Game;; Set Collection;; Tags;; Trading;; Variable Player Powers,Rob Daviau;; Matt Leacock,Dan Gerlach;; Monica Helland;; Atha Kanaani;; Samuel R. Shimota,60,2,4,14,3.1406,https://cf.geekdo-images.com/y0x1zbkpUXjddzWWnhekYw__original/img/2VlfzwT4b8f1s2HqbilcjR-bM3I=/0x0/filters:format(jpeg)/pic5581457.jpg,Pandemic Legacy: Season 0,2020,6303,7.739,8.46
205059,thematic,Adventure;; Exploration;; Fighting;; Horror;; Miniatures;; Murder/Mystery;; Puzzle,Area Movement;; Cooperative Game;; Dice Rolling;; Hand Management;; Map Addition;; Modular Board;; Role Playing;; Scenario / Mission / Campaign Game;; Solo / Solitaire Game;; Stat Check Resolution;; Traitor Game;; Variable Player Powers,Nikki Valens,Cristi Balanescu;; Yoann Boissonnet;; Anders Finér;; Tony Foti;; Corey Konieczka;; Jacob Murray;; Magali Villeneuve,180,1,5,14,2.6701,https://cf.geekdo-images.com/LIooA9bTdjnE9qmhjL-UFw__original/img/Go6c8-ZiXomS8E7X4MBCdDd-aZc=/0x0/filters:format(jpeg)/pic3118622.jpg,Mansions of Madness: Second Edition,2016,33624,7.737,7.97
276025,strategygames,Economic;; Exploration;; Pirates,Contracts;; End Game Bonuses;; Events;; Hand Management;; Income;; Movement Points;; Narrative Choice / Paragraph;; Point to Point Movement;; Scenario / Mission / Campaign Game;; Set Collection;; Solo / Solitaire Game;; Stock Holding;; Tech Trees / Tech Tracks;; Track Movement;; Variable Set-up,Alexander Pfister,Fiore GmbH;; Aline Kirrmann,120,1,4,12,3.9068,https://cf.geekdo-images.com/rMNa0k05zMdKgSEp26Q3Tw__original/img/yhnCcq9UplffqjSCe08mjTFvgOM=/0x0/filters:format(jpeg)/pic4917407.jpg,Maracaibo,2019,14329,7.733,8.07
521,familygames,Action / Dexterity,Flicking;; Team-Based Game,(Uncredited),Allison Litchfield;; Orlando Ramirez,30,2,4,8,1.2373,https://cf.geekdo-images.com/7ejbxsn-UtLl3ehamuAEdw__original/img/HJOZG6y87_skppfIqX-voRlhNxE=/0x0/filters:format(jpeg)/pic79413.jpg,Crokinole,1876,16186,7.731,8.0
126163,strategygames,Ancient;; Civilization;; Economic;; Farming;; Mythology,Bias;; End Game Bonuses;; Turn Order: Claim Action;; Worker Placement,Simone Luciani;; Daniele Tascini,Milan Vavroň,90,2,4,13,3.672,https://cf.geekdo-images.com/kXf7mDyDYuHg6oe8yTUIEA__original/img/f6-Au0KTnNR4nugSu2U-wPNbZCU=/0x0/filters:format(jpeg)/pic4604439.jpg,Tzolk'in: The Mayan Calendar,2012,37192,7.72,7.87
255984,thematic,Adventure;; Exploration;; Fantasy;; Nautical,Action Points;; Cooperative Game;; Events;; Hand Management;; Narrative Choice / Paragraph;; Push Your Luck;; Scenario / Mission / Campaign Game;; Solo / Solitaire Game;; Storytelling,Ryan Laukat,Ryan Laukat,1200,1,4,13,3.2347,https://cf.geekdo-images.com/Zdt8l4oTBpFICsMyNof7Jg__original/img/-okZ810RkA8fKKhIeZyX4cnqmbE=/0x0/filters:format(png)/pic5975244.png,Sleeping Gods,2021,8363,7.716,8.32
2651,strategygames,Economic;; Industry / Manufacturing,Auction/Bidding;; Auction: Turn Order Until Pass;; Catch the Leader;; Income;; Market;; Network and Route Building;; Turn Order: Stat-Based;; Variable Set-up,Friedemann Friese,"Domonkos Bence;; Antonio Dessi;; Lars-Arne ""Maura"" Kalusky;; Prapach Lapamnuaysap;; Harald Lieske",120,2,6,12,3.2573,https://cf.geekdo-images.com/yd6LuatytHRhcFCxCf-EEg__original/img/OS13C6W4i1XW__wWVVVaqF7BV0c=/0x0/filters:format(jpeg)/pic4459753.jpg,Power Grid,2004,62952,7.715,7.82
284378,strategygames,Economic;; Industry / Manufacturing,Action Points;; Hand Management;; Variable Phase Order;; Worker Placement,Vital Lacerda,Ian O'Toole,180,1,4,14,4.3205,https://cf.geekdo-images.com/L2Wn-zUqkcHgqvwvY212Ig__original/img/Htra4hvxjBlejtNEIUns_B3CNNc=/0x0/filters:format(jpeg)/pic4924232.jpg,Kanban EV,2020,6046,7.713,8.46
161533,strategygames,City Building;; Economic;; Industry / Manufacturing;; Political,Area Majority / Influence;; Hand Management;; Open Drafting;; Solo / Solitaire Game;; Tile Placement,Vital Lacerda,Ian O'Toole,120,1,4,12,4.5942,https://cf.geekdo-images.com/OrHS8_a1CqSGiXeTfCk0Wg__original/img/hVArRkZYHiPTGTfi0DPR58i4o44=/0x0/filters:format(jpeg)/pic3209553.jpg,Lisboa,2017,9909,7.708,8.19
284083,familygames,Card Game;; Science Fiction;; Space Exploration,Communication Limits;; Cooperative Game;; Hand Management;; Scenario / Mission / Campaign Game;; Trick-taking,Thomas Sing,Marco Armbruster;; Sensit Communication GmbH,20,2,5,10,1.9698,https://cf.geekdo-images.com/98LnQShydr11OBKS46xY-Q__original/img/Q-ZkgnuBu9OTBr7J3qnqPjqamAE=/0x0/filters:format(jpeg)/pic5687013.jpg,The Crew: The Quest for Planet Nine,2019,36502,7.7,7.85
216132,strategygames,Economic;; Farming,Commodity Speculation;; Contracts;; Market;; Modular Board;; Network and Route Building;; Solo / Solitaire Game;; Turn Order: Pass Order;; Variable Player Powers,Juma Al-JouJou,Klemens Franz,120,1,4,12,3.4597,https://cf.geekdo-images.com/SPuwc6RJ6y4PnTH36Pegsg__original/img/GcuvCavv-ZZP5_O1kCTrZELuZdY=/0x0/filters:format(png)/pic3511783.png,Clans of Caledonia,2017,19183,7.698,7.95
244521,familygames,Medieval,Catch the Leader;; Deck Bag and Pool Building;; Delayed Purchase;; Dice Rolling;; Events;; Market;; Push Your Luck;; Simultaneous Action Selection;; Variable Set-up,Wolfgang Warsch,Dennis Lohausen;; Wolfgang Warsch,45,2,4,10,1.9509,https://cf.geekdo-images.com/pH5LgRL4mNRon-2NsSDb1Q__original/img/8PEJOyuKGbTaEGbUbCoLQy_i65Y=/0x0/filters:format(png)/pic6137509.png,The Quacks of Quedlinburg,2018,42340,7.694,7.84
35677,strategygames,City Building;; Economic;; Industry / Manufacturing;; Nautical,Automatic Resource Growth;; End Game Bonuses;; Increase Value of Unchosen Resources;; Loans;; Ownership;; Solo / Solitaire Game;; Worker Placement,Uwe Rosenberg,Klemens Franz,150,1,5,12,3.7302,https://cf.geekdo-images.com/y7Rqd3S6J7vyVhicR1bqTQ__original/img/tQFXv1w2R-J-1cjyaKG9LAS2UOs=/0x0/filters:format(jpeg)/pic6091101.jpg,Le Havre,2008,30281,7.689,7.85
164153,thematic,Adventure;; Exploration;; Fighting;; Miniatures;; Movies / TV / Radio theme;; Science Fiction;; Wargame,Dice Rolling;; Die Icon Resolution;; Grid Movement;; Line of Sight;; Modular Board;; Role Playing;; Scenario / Mission / Campaign Game;; Square Grid;; Team-Based Game;; Variable Player Powers,Justin Kemppainen;; Corey Konieczka;; Jonathan Ying,Arden Beckwith;; Christopher Burdett;; Rovina Cai;; Lucas Durham;; Joel Hustak;; Michal Ivan;; David Kegg;; Henning Ludvigsen;; Brynn Metheney;; Vlad Ricean;; Ryan Valle;; Ben Zweifel,120,1,5,14,3.3041,https://cf.geekdo-images.com/pIQ_MXvaoARRp1loCHJuHg__original/img/12Xvbw01hpsAjsO0xrajZt2b5HY=/0x0/filters:format(jpeg)/pic2247647.jpg,Star Wars: Imperial Assault,2014,23730,7.686,7.97
266810,strategygames,Medieval,End Game Bonuses;; Market;; Open Drafting;; Solo / Solitaire Game;; Worker Placement;; Worker Placement Different Worker Types,S J Macdonald;; Shem Phillips,Mihajlo Dimitrievski,120,1,4,12,3.7112,https://cf.geekdo-images.com/4nhokcLdYoo6ulbZ1rmGgA__original/img/9ktZDu003VVVTw0RxD-ufLYV1HQ=/0x0/filters:format(png)/pic4462987.png,Paladins of the West Kingdom,2019,15619,7.683,8.0
209010,thematic;; strategygames,Fantasy;; Fighting;; Miniatures;; Video Game Theme,Action Queue;; Bias;; Cooperative Game;; Dice Rolling;; Modular Board;; Open Drafting;; Programmed Movement;; Role Playing;; Slide/Push;; Variable Player Powers,Chris Cantrell;; Rick Ernst;; Stone Librande;; Prashant Saraswat;; Nathan Tiras,Danny Beck;; Tysen Henderson,120,2,4,14,2.4332,https://cf.geekdo-images.com/n4J5LebMj0DQD016qW7ABw__original/img/KDP4s1942J-T52OEytY2VpUWZC0=/0x0/filters:format(jpeg)/pic3184103.jpg,Mechs vs. Minions,2016,16770,7.682,7.99
125153,strategygames,Economic,Area Majority / Influence;; Commodity Speculation;; Contracts;; Investment;; Open Drafting;; Point to Point Movement;; Resource to Move;; Set Collection;; Solo / Solitaire Game;; Victory Points as a Resource;; Worker Placement;; Worker Placement Different Worker Types,Vital Lacerda,Ian O'Toole,150,1,4,13,4.2579,https://cf.geekdo-images.com/ie1GSt1XV04sXQXt-3O1UQ__original/img/59dZRZePEgtcupkRSA2zohZuHpM=/0x0/filters:format(png)/pic2503200.png,The Gallerist,2015,13328,7.681,8.03
55690,thematic,Adventure;; Fantasy;; Horror;; Mature / Adult;; Miniatures;; Mythology,Cooperative Game;; Critical Hits and Failures;; Dice Rolling;; Grid Movement;; Role Playing;; Solo / Solitaire Game;; Storytelling,Adam Poots,Zeen Chin;; Lokman Lam;; Lorinda Tomko,180,1,4,17,4.2612,https://cf.geekdo-images.com/LenzJBOHboAGU0cUIqAZPQ__original/img/-dnx4zkvdOn3CMVHpXIfESazj40=/0x0/filters:format(jpeg)/pic2931007.jpg,Kingdom Death: Monster,2015,9159,7.663,8.51
124742,cgs,Bluffing;; Card Game;; Collectible Components;; Science Fiction,Action Points;; Deck Construction;; Hand Management;; Race;; Secret Unit Deployment;; Take That;; Variable Player Powers,Richard Garfield;; Lukas Litzsinger,Bruno Balixa;; Ralph Beisner;; Del Borovic;; Adam S. Doyle;; Amelie Hutt;; Thomas Lishman;; Henning Ludvigsen;; Ed Mattinian;; Dallas Mehlhoff;; Adam Schumpert;; Mark Anthony Taduran;; Matt Zeilinger,45,2,2,14,3.4006,https://cf.geekdo-images.com/2ewHIIG_TRq8bYlqk0jIMw__original/img/cassW39WF2QrPImJF59efADAmM0=/0x0/filters:format(jpeg)/pic3738560.jpg,Android: Netrunner,2012,29296,7.659,7.88
182874,strategygames,Economic,Action Drafting;; Contracts;; Dice Rolling;; End Game Bonuses;; Hand Management;; Set Collection;; Variable Set-up,Virginio Gigli;; Simone Luciani,Klemens Franz,120,2,4,12,3.2124,https://cf.geekdo-images.com/GlCmHjdLwv3SqSjv52ToGw__original/img/5vNCdK9mQ0szo_SwSeVQUWnirZ8=/0x0/filters:format(jpeg)/pic6966955.jpg,Grand Austria Hotel,2015,18534,7.658,7.92
230802,abstracts;; familygames,Abstract Strategy;; Puzzle;; Renaissance,End Game Bonuses;; Open Drafting;; Pattern Building;; Tile Placement;; Turn Order: Claim Action,Michael Kiesling,Philippe Guérin;; Chris Quilliams,45,2,4,8,1.7611,https://cf.geekdo-images.com/aPSHJO0d0XOpQR5X-wJonw__original/img/AkbtYVc6xXJF3c9EUrakklcclKw=/0x0/filters:format(png)/pic6973671.png,Azul,2017,79552,7.651,7.76
72125,strategygames,Civilization;; Fighting;; Science Fiction;; Space Exploration;; Wargame,Dice Rolling;; Grid Movement;; Hexagon Grid;; Map Addition;; Modular Board;; Player Elimination;; Tile Placement;; Variable Phase Order;; Variable Player Powers,Touko Tahkokallio,Ossi Hiekkala;; Sampo Sikiö,180,2,6,14,0,https://cf.geekdo-images.com/cnFppsVNOSTJ-W3APQFuTg__original/img/AbcjscBi-x3tVrsJsBhXq2RxLbc=/0x0/filters:format(jpeg)/pic1974056.jpg,Eclipse,2011,27895,7.638,7.84
28143,strategygames,Card Game;; Civilization;; Economic;; Science Fiction;; Space Exploration,Follow;; Hand Management;; Income;; Market;; Multi-Use Cards;; Set Collection;; Simultaneous Action Selection;; Tags;; Turn Order: Role Order;; Variable Phase Order;; Variable Player Powers,Thomas Lehmann,Martin Hoffmann;; Claus Stephan,60,2,4,12,2.9907,https://cf.geekdo-images.com/-DOqixs8uwKUvvWPKI4f9w__original/img/Vh-DCkTPa8OU45LaJdUywwhiYqE=/0x0/filters:format(jpeg)/pic5261714.jpg,Race for the Galaxy,2007,53151,7.637,7.75
253344,thematic,Fantasy;; Fighting;; Horror;; Miniatures;; Novel-based,Action Points;; Cooperative Game;; Dice Rolling;; Scenario / Mission / Campaign Game;; Solo / Solitaire Game;; Variable Player Powers,Rob Daviau;; Eric M. Lang,Nicolas Fructus;; Karl Kopinski;; Thierry Masson;; Edgar Skomorowski;; Adrian Smith;; Richard Wright,120,1,5,14,2.4331,https://cf.geekdo-images.com/e8D09pfFsUsoX1D81EeoZg__original/img/8_FKwPd8bBL3PFjef8Yjz_sFWSk=/0x0/filters:format(jpeg)/pic4705171.jpg,Cthulhu: Death May Die,2019,9768,7.636,8.17
191189,strategygames,Card Game;; Fantasy;; Fighting;; Science Fiction,Chit-Pull System;; Cooperative Game;; Deck Bag and Pool Building;; Delayed Purchase;; Hand Management;; Open Drafting;; Solo / Solitaire Game;; Variable Phase Order;; Variable Player Powers;; Variable Set-up,Jenny Iglesias;; Nick Little (I);; Kevin Riley,Gong Studios,60,1,4,14,2.7938,https://cf.geekdo-images.com/d50LceHj6LIafa4S_qIsCg__original/img/4MsKNGm47PU9BGW4i2yamMlRSQ0=/0x0/filters:format(jpeg)/pic3189350.jpg,Aeon's End,2016,18285,7.635,7.93
201808,strategygames;; familygames,Adventure;; Fantasy,Action Points;; Deck Bag and Pool Building;; Delayed Purchase;; End Game Bonuses;; Movement Points;; Open Drafting;; Player Elimination;; Point to Point Movement;; Push Your Luck;; Variable Set-up,Paul Dennen,Rayph Beisner;; Raul Ramos;; Nate Storm,60,2,4,12,2.2249,https://cf.geekdo-images.com/DPjV1iI0ygo5Bl3XLNRiIg__original/img/cXqOdM3BLyIeRt0GP3M3V--gF1M=/0x0/filters:format(jpeg)/pic4449526.jpg,Clank!: A Deck-Building Adventure,2016,38814,7.632,7.79
200680,strategygames,Animals;; Economic;; Farming,Enclosure;; Hand Management;; Worker Placement;; Advantage Token;; Automatic Resource Growth;; Closed Drafting;; Increase Value of Unchosen Resources;; Solo / Solitaire Game;; Team-Based Game;; Turn Order: Claim Action;; Variable Player Powers,Uwe Rosenberg,Klemens Franz,120,1,4,12,3.471,https://cf.geekdo-images.com/Vf_0TrTfz9yll7rVBvYGsg__original/img/K6dtSMTAibW5f0QhHXo37CeuECc=/0x0/filters:format(jpeg)/pic3029377.jpg,Agricola (Revised Edition),2016,15622,7.631,7.97
157354,strategygames,Arabian;; Fantasy;; Mythology,Auction/Bidding;; Constrained Bidding;; End Game Bonuses;; Hidden Victory Points;; Mancala;; Modular Board;; Set Collection;; Square Grid;; Take That;; Turn Order: Auction;; Variable Player Powers;; Variable Set-up;; Victory Points as a Resource,Bruno Cathala,Clément Masson,80,2,4,13,2.85,https://cf.geekdo-images.com/dmo-WD6HZHVUPrbVHunaTw__original/img/PS9HXrThM8Pepbd-cuA1tX8KCYU=/0x0/filters:format(jpeg)/pic2055255.jpg,Five Tribes,2014,39317,7.631,7.78
25613,strategygames,Civilization;; Economic,Action Points;; Auction/Bidding;; Auction: Dutch;; Hand Management;; Open Drafting,Vlaada Chvátil,Richard Cortes;; Paul Niemeyer,120,2,4,12,4.1754,https://cf.geekdo-images.com/3piN3YX4WmBRuIvbEG2Ygg__original/img/9it-9V5tij-EnowN_pLXQgl6k7c=/0x0/filters:format(jpeg)/pic236169.jpg,Through the Ages: A Story of Civilization,2006,19019,7.62,7.86
159675,strategygames,Economic;; Farming;; Industry / Manufacturing,Automatic Resource Growth;; Highest-Lowest Scoring;; Income;; Set Collection;; Solo / Solitaire Game;; Turn Order: Claim Action;; Turn Order: Progressive;; Worker Placement,Uwe Rosenberg,Dennis Lohausen,120,1,2,13,3.8651,https://cf.geekdo-images.com/0w8go6cfvlpgJKydHUkDtA__original/img/322N77t8F7uTev-U_WCqX5uqmEE=/0x0/filters:format(png)/pic2225968.png,Fields of Arle,2014,10278,7.617,8.04
229853,strategygames,Ancient,Area Movement;; Rondel;; Set Collection;; Solo / Solitaire Game;; Tile Placement;; Track Movement;; Variable Set-up,Daniele Tascini,Odysseas Stamoglou,120,1,4,14,3.7744,https://cf.geekdo-images.com/wW5xjgBJcFyLaEWZwrYuKA__original/img/72kzn6t41ZxLEr3GFd8ir6hDdH4=/0x0/filters:format(jpeg)/pic4583626.jpg,Teotihuacan: City of Gods,2018,18389,7.617,7.88
110327,strategygames,City Building;; Fantasy,Contracts;; Hidden Roles;; Increase Value of Unchosen Resources;; Ownership;; Set Collection;; Take That;; Turn Order: Claim Action;; Worker Placement,Peter Lee;; Rodney Thompson,Eric Belisle;; Steven Belledin;; Zoltan Boros;; Noah Bradley;; Eric Deschamps;; Wayne England;; Tony Foti;; Todd Harris;; Ralph Horsley;; Tyler Jacobson;; Ron Lemen;; Howard Lyon;; Warren Mahy;; Patrick McEvoy;; Jim Nelson;; William O'Connor;; Adam Paquette;; Lucio Parrillo;; Dave Rapoza;; Richard Sardinha;; Mike Schley;; Andrew Silver;; Anne Stokes;; Gábor Szikszai;; Matias Tapia;; Kevin Walker;; Tyler Walpole;; Eva Widermann;; Eric Williams (I);; Matt Wilson (I);; Sam Wood;; Ben Wootten;; James Zhang,120,2,5,12,2.4532,https://cf.geekdo-images.com/-hk8f8iGk_DyWyMrfiPBkg__original/img/GWNOhno3y7g0XE00VacKaRxoczk=/0x0/filters:format(jpeg)/pic1116080.jpg,Lords of Waterdeep,2012,53094,7.601,7.74
121921,thematic,Adventure;; Exploration;; Fighting;; Novel-based;; Territory Building,Action Queue;; Area Movement;; Cooperative Game;; Dice Rolling;; Die Icon Resolution;; Events;; Hexagon Grid;; Map Addition;; Movement Points;; Narrative Choice / Paragraph;; Scenario / Mission / Campaign Game;; Solo / Solitaire Game;; Tile Placement;; Turn Order: Progressive;; Variable Player Powers;; Worker Placement,Joanna Kijanka;; Ignacy Trzewiczek,Tomasz Bentkowski;; Mateusz Bielski;; Vincent Dutrait;; Jerzy Ferdyn;; Mateusz Kopacz;; Mateusz Lenart;; Dominic Mayer;; Maciej Mutwil;; Zhao Run Quan;; Rafał Szyma;; Piotr Słaby;; Ignacy Trzewiczek;; Michał J. Zieliński,120,1,4,14,3.808,https://cf.geekdo-images.com/FbFnaTx3aT5dM18K_bR_Pg__original/img/TB2dGHOnuUr54jQYIJZDIMilOJE=/0x0/filters:format(jpeg)/pic3165731.jpg,Robinson Crusoe: Adventures on the Cursed Island,2012,41261,7.6,7.77
171623,strategygames,Dice;; Economic;; Medieval;; Travel,Contracts;; Dice Rolling;; Point to Point Movement;; Resource to Move;; Turn Order: Claim Action;; Variable Player Powers;; Variable Set-up;; Worker Placement with Dice Workers,Simone Luciani;; Daniele Tascini,Dennis Lohausen,100,2,4,12,3.1879,https://cf.geekdo-images.com/n1G7_aWToLAAB7Mqt8iwyA__original/img/VQddnfi_QO0r4GmUU3M8_-nuO3Q=/0x0/filters:format(png)/pic2461346.png,The Voyages of Marco Polo,2015,23884,7.598,7.8
